0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser238,dist_Ser238_2,dist_Ser_to_His,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His_Asp,dist_His_Asp2,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
71,-11583.7424719,-40.7967337079,38.5430786517,38.2972213483,20.0154146067,20.9665674157,2.81825966292,2.85772977528,1.91842910112,1.58613629213,3.07475224719,2.66868842697,1.56857202247,0.0032808988764,0.0329887640449,0.591015146067
72,-11587.2997938,-23.121545766,32.4509185567,32.2800206186,10.9484613402,10.7242442268,2.81298670103,2.85989917526,1.9273114433,1.58901113402,3.05373824742,3.44210659794,1.88075721649,0.00324742268041,0.0144020618557,0.640160845361
73,-11587.4449123,-21.9868562181,32.1978497076,32.205845614,15.128392807,15.1084880117,2.81332421053,2.84212871345,1.90723263158,1.58942421053,3.07465912281,2.69929467836,1.56055894737,0.00290058479532,0.0320643274854,0.634165076023
74,-11639.9002317,-45.1038250767,26.4915827008,30.3869918897,18.0131581302,21.0093721534,2.82430632441,2.83979898921,1.89961699161,1.60568196564,3.10680524571,2.74282316021,1.55035059129,0.00286376348382,0.0371086695965,0.501902498602
75,-11539.4121875,-25.8841705469,30.331409375,30.321371875,13.8406120313,13.5901885937,2.80634171875,2.845255,1.91186640625,1.58606625,3.04029203125,2.6791265625,1.56871875,0.003796875,0.030359375,0.610765109375
76,-11670.8670135,-46.8131072293,26.1692938343,28.7572705202,7.16201125241,7.55168813102,2.81999732177,2.84117427746,1.92641263969,1.58869857418,3.09118986513,2.8422732948,1.67706518304,0.000591522157996,0.0280558766859,0.38157738921
77,-11634.2539431,-54.3340932988,36.2654744919,34.0498640244,20.4470075203,20.3761511179,2.80649595528,2.83021872967,1.89226552846,1.5822099187,3.10801644309,2.63724566057,1.58160533537,0.000469512195122,0.0387256097561,0.518166093496
78,-11661.0531119,-50.9981732322,27.1956765734,28.987073951,9.16668938811,11.5077731993,2.81839664336,2.84007748252,1.90752363636,1.59375167832,3.09352503497,3.24180015734,3.38827265734,0.00220454545455,0.0432552447552,0.432875945804
79,-11637.5992926,-37.1626378424,34.9744874598,34.8207954984,20.8200180064,20.6711151125,2.80556726688,2.84332710611,1.91206421222,1.6044092926,3.11536318328,2.74654610932,1.57001884244,0.000938906752412,0.0354340836013,0.500878450161
80,-11589.5685417,-30.100310125,36.1559625,34.2392989583,17.2497635417,16.4193864583,2.81111520833,2.84756583333,1.911576875,1.575655,3.03634583333,2.77272822917,1.57796833333,0.00338541666667,0.03871875,0.585726416667
81,-11637.5592422,-41.7043252269,35.1694970346,32.243130972,19.8159914333,17.8388734761,2.81830584843,2.86744525535,1.95016495881,1.60013515651,3.10908130148,2.62767131796,1.57960644152,0.00128500823723,0.036686985173,0.508003235585
82,-11660.5825936,-56.0692914699,24.7996865828,26.8244750824,9.79235849955,7.91160263851,2.81865105121,2.84724260258,1.89554557353,1.60602496256,3.09837385744,2.81519169811,1.56277325247,0.00203743635819,0.0293557951482,0.356156019167
83,-11620.0225974,-42.1976628571,33.7447383117,35.3415194805,18.294287013,17.3980428571,2.80090798701,2.83108097403,1.88931012987,1.57847311688,3.06898,2.66595772727,1.57770636364,0.00248051948052,0.0391038961039,0.531847753247
84,-11644.9575,-47.1212918623,34.3075290039,36.6618831055,18.0153826172,20.9239923828,2.81915128906,2.85251000977,1.92189488281,1.59299408203,3.09691546875,2.75581024414,1.56647032227,0.00125,0.0307255859375,0.49403022168
85,-11623.1590448,-27.5153459263,34.378819403,34.0734883582,21.4415874627,20.1197507463,2.81005074627,2.85886635821,1.9163819403,1.58922659701,3.08860549254,2.69754095522,1.56878991045,0.00134328358209,0.0344955223881,0.545358597015
86,-11643.0669543,-35.1218576497,33.4400753807,34.0038715736,15.5323030457,16.4859906091,2.81906913706,2.86186109137,1.93558192893,1.59752548223,3.10809401015,2.62513345178,1.57922502538,0.00155837563452,0.0370406091371,0.54505592132
87,-11670.7246282,-48.8438856734,24.8059777316,26.6414758621,10.357962983,8.52609410054,2.82298925634,2.86860965517,1.93218228085,1.60433807644,3.09752461155,2.85561086415,1.59966452846,0.0019227253843,0.0137586206897,0.391616712505
88,-11656.2776712,-56.4146293836,27.2255085616,28.2368606164,8.78915917808,7.47612472603,2.80914702055,2.85455219178,1.92011222603,1.58190839041,3.08253821918,2.78409130137,1.55621308219,0.000695205479452,0.00905821917808,0.427135243151
89,-11625.8812435,-42.2315239689,32.0973492228,31.9184901554,14.8548559585,14.1542398964,2.80503430052,2.87038611399,1.92426829016,1.58878088083,3.08604316062,4.21782968912,4.51764440415,0.00141450777202,0.018896373057,0.560044248705
90,-11583.946,-29.38339695,32.6121025,32.70173,14.4284735,14.56574925,2.817279875,2.8776995,1.946393125,1.587594625,3.064345875,2.805633375,1.58204825,0.0022625,0.0366625,0.5949307375
91,-11682.7042338,-69.0183895128,25.5103613818,27.4245325952,5.70673580159,8.73006565102,2.81054147919,2.88589631532,1.94546173605,1.61221912312,3.12814938884,2.82751724535,1.54422662533,0.000531443755536,0.000627989371125,0.313976161205
92,-11596.5915702,-30.7955636198,30.0268760331,27.8850322314,10.1201356198,9.23184809917,2.81181272727,2.89061917355,1.95429438017,1.5887646281,3.08589842975,2.82224768595,1.56704355372,0.00240495867769,0.0105950413223,0.51821446281
93,-11653.6592791,-58.2078660814,31.28013,33.9090416279,18.626077907,20.3308726744,2.81575216279,2.83920394186,1.8941915814,1.58494252326,3.10371130233,2.66798094186,1.57388224419,0.000726744186047,0.0408348837209,0.519220306977
94,-11610.6273143,-23.8341396331,30.0271565714,29.5473308571,12.8463681143,12.4760392571,2.80568702857,2.84526057143,1.90764845714,1.59893628571,3.09954325714,2.72233742857,1.56388068571,0.00174857142857,0.0215885714286,0.565794977143
95,-11661.2179304,-58.9853562532,25.1591270568,27.1105187023,7.00529207379,10.2058552672,2.81752542833,2.8640821374,1.92576984309,1.60571141221,3.11325199321,2.83714602205,1.55109728159,0.00183630195081,0.0226620016964,0.346215215013
96,-11600.9403279,-30.0444436167,35.5255409836,35.546357377,20.9332923497,20.9185256831,2.82581737705,2.83131721311,1.89077185792,1.58732519126,3.08902060109,2.60281989071,1.58065327869,0.0025956284153,0.0406885245902,0.566049071038
97,-11586.0560417,-34.3502542292,34.0163333333,35.2816322917,18.6946510417,20.431103125,2.82205885417,2.85313302083,1.91641072917,1.59098604167,3.06360552083,2.691329375,1.56757635417,0.00390625,0.0326875,0.573120614583
