0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_Ser238,dist_Ser238_2,dist_Ser_to_His,dist_Ser238_to_His,dist_Ser238H_to_His,dist_His_Asp,dist_His_Asp2,dist_His273_Asp,dist_His273_Asp2,sasaSer,sasaSer238,sasaLig
18,-11675.726724137932,-49.190999031347964,27.12472272727273,25.76557068965517,8.574325940438872,7.149293730407525,2.8232738871473355,2.874103213166144,1.974150172413793,1.6052902978056425,3.1076747805642637,2.8492958934169277,1.5646208463949842,0.002028213166144201,0.0017758620689655173,0.4076712946708464
19,-11645.97110705596,-49.26593397080293,31.363193430656935,30.133194525547445,18.02870304136253,16.94290790754258,2.82314296836983,2.8408484549878343,1.9072672506082728,1.5992487712895378,3.092024841849149,2.9556250729927003,1.5664923844282237,0.0025815085158150857,0.02092092457420924,0.48335725425790754
20,-11526.517796610171,-25.738270576271184,32.24857966101695,32.00375932203389,15.596245762711865,15.279585084745761,2.8168559322033895,2.8745223728813554,1.9522144067796612,1.5810089830508476,3.040789999999999,2.882725423728813,1.561583898305085,0.0038135593220338985,0.031033898305084743,0.6537461864406781
21,-11646.406865464633,-52.31641362385575,36.57100790568655,33.46106796116505,19.731969348127603,16.910090846047158,2.8250130235783635,2.881192274618585,1.9683634257975033,1.6014224133148405,3.1144838557558945,2.8595718030513173,1.556190346740638,0.0013786407766990293,0.03799999999999999,0.4746280429958391
22,-11685.884929267526,-60.170802558314996,27.327150015718328,24.88436592266583,10.459220660169757,7.618297048098082,2.813160132033952,2.8398949827098394,1.9178364539453001,1.5860810185476266,3.0890862841873625,2.887067859163785,1.588368673373153,0.0006651996227601384,0.07360704181075133,0.3277017975479409
23,-11553.428222222223,-38.87612398,31.877373333333338,31.793432222222222,14.271336666666667,14.159126666666667,2.815126555555556,2.8626826666666667,1.9434317777777774,1.590042888888889,3.0590435555555553,2.877597111111111,1.568966222222222,0.0036444444444444445,0.030311111111111122,0.5446396888888889
24,-11649.295607321132,-54.679722523294515,31.01272628951747,33.32807096505824,17.27132628951747,18.942178452579036,2.8098804159733772,2.8777716555740436,1.9558104409317802,1.5918642429284529,3.1056586106489186,2.8725306821963392,1.555998410981697,0.0017387687188019966,0.03388186356073212,0.5170939043261231
25,-11622.46209623275,-48.769207842223054,26.310707534502054,25.512966691533013,16.346847146587095,11.576138232002986,2.797262178291682,2.902344427452443,1.977005676986199,1.5886638194703468,3.10890701230884,2.8938907832898173,1.5643585154792992,0.002628496829541216,0.04280082058933233,0.5021184408802686
26,-11602.683644067798,-54.61966143050847,31.52378694915254,28.959638813559323,14.464233728813559,12.004406271186438,2.816217847457627,2.860759440677966,1.9231916271186442,1.5892075762711864,3.094338220338983,2.7381866271186444,1.5411107118644067,0.0021389830508474574,0.039794915254237284,0.3951886813559322
27,-11606.831967213115,-32.71324424043716,32.764643715846994,32.5158262295082,14.898366120218578,14.643162295081966,2.813580491803278,2.8832165027322403,1.974464699453552,1.5854821311475407,3.078598852459017,2.882413661202186,1.5658220765027322,0.001737704918032787,0.03289071038251367,0.5368637049180327
28,-11449.907352941176,-19.68039961764706,33.48688529411765,33.773876470588235,15.616249999999999,15.496167647058822,2.8153817647058825,2.844669117647059,1.9195867647058824,1.5781958823529412,2.992543529411765,2.8781279411764706,1.568223823529412,0.006764705882352942,0.029470588235294116,0.7353813823529413
29,-11663.647138314785,-44.17653249189189,32.70121748807631,32.970207790143085,9.981488712241653,10.533658426073131,2.8258881558028617,2.8456523688394277,1.908979586645469,1.6017398569157393,3.1188256597774244,2.614931017488076,1.7545540063593004,0.0016645468998410177,0.1344133545310016,0.5145267678855326
30,-11644.203973799125,-53.41133191537118,32.63438462882096,32.90088655021834,19.365263406113538,17.709453362445412,2.814733650655022,2.885598733624454,1.9698310305676856,1.5821024279475984,3.091789510917031,2.945111423580786,1.5608201048034935,0.00029956331877729257,0.03533449781659389,0.4933435772925765
31,-11609.82729468599,-33.36594397584541,32.27170917874396,33.52800048309179,18.0932806763285,17.556700000000003,2.8117633333333334,2.874410434782608,1.9589461835748792,1.5820259420289855,3.076872898550725,2.8764173913043485,1.5606174396135266,0.0011159420289855073,0.03355555555555556,0.575840149758454
32,-11532.159166666666,-29.8804462,31.75710666666667,31.725948333333335,13.786144499999999,13.703067000000003,2.8138403333333337,2.8566714999999996,1.9296281666666668,1.5759338333333335,3.0326023333333327,2.7409288333333333,1.6589901666666664,0.0035833333333333333,0.025233333333333333,0.627284983333333
33,-11661.257815631261,-43.02043974368737,33.81433687374749,33.60855971943888,15.26092244488978,16.7564906012024,2.8232434068136274,2.900120380761523,1.9904988777555108,1.5928474549098197,3.1125601002004006,2.88823879759519,1.5916286172344691,0.0010921843687374752,0.03274949899799599,0.5342789138276552
34,-11681.778197674417,-49.999763024086384,25.661777408637874,27.137186046511626,9.264926686046513,10.837449493355482,2.8097163372093026,2.7901869518272426,1.8383885548172758,1.6026344186046513,3.1091470016611296,2.87356396179402,1.5722078073089703,0.0014053156146179404,0.07843604651162789,0.41331846179401993
35,-11639.389697406335,-45.80948323789626,33.01425734870317,32.81874654178673,18.133785878962538,19.031227521613836,2.821273789625361,2.8728204899135443,1.9442345389048996,1.601418472622479,3.127591311239193,2.9492998991354473,1.559352550432277,0.0022723342939481275,0.03642795389048991,0.5150996786743515
36,-11625.749148264984,-42.71420492223975,33.76751104100946,35.722453470031546,17.965362776025238,20.012150157728705,2.821424211356467,2.854778864353312,1.9412172082018928,1.5886051735015772,3.117084668769716,2.9405542902208204,1.5649030126182966,0.00033911671924290225,0.03625078864353312,0.47415485173501576
37,-11673.96917892157,-67.45494330735293,30.367976593137257,30.607909068627453,12.650226973039217,12.70394675245098,2.813288357843137,2.9342406985294116,2.0147688235294123,1.603502573529412,3.130744044117647,4.5338215441176475,5.559976789215686,0.0023468137254901967,0.04215441176470588,0.38017124509803923
38,-11636.671739130432,-45.072356134933834,33.157058412098294,33.374634404536856,20.97851058601134,18.932725330812858,2.816261379962193,2.854782835538753,1.93060809073724,1.5909496030245744,3.083035935727788,2.9442400189035918,1.5693885633270324,0.0019300567107750478,0.03382419659735351,0.5064755538752362
39,-11542.634027777778,-25.416278712500002,34.86677222222222,34.96800694444445,16.87075833333333,16.720769444444443,2.8267550000000004,2.870586666666666,1.9497190277777774,1.58360375,3.0453868055555557,2.907617777777778,1.5718672222222223,0.0044305555555555565,0.03270833333333334,0.7107707638888888
40,-11570.315540540541,-47.49077108108107,32.05312297297297,31.861598648648656,13.893709459459462,14.085691891891893,2.8186102702702702,2.814733648648648,1.8707875675675674,1.5871904054054056,3.059988378378378,2.889032972972973,1.5569662162162166,0.0038918918918918926,0.08597297297297296,0.5091645945945945
41,-11571.703846153847,-13.396826052564103,33.71389316239316,33.96011452991453,19.33419829059829,19.86066666666667,2.819974871794872,2.8658852136752135,1.943616153846154,1.5858855555555555,3.0724986324786325,2.961642905982907,1.5657323931623932,0.0025641025641025645,0.03493162393162394,0.7158518888888891
42,-11609.289852398524,-33.24658195202952,27.06180442804428,27.799522878228785,11.071182693726938,12.411679261992619,2.8191425092250917,2.8633398154981555,1.9357743542435426,1.5910052767527674,3.093121328413284,2.953045018450185,1.5673843542435426,0.0016236162361623618,0.03267896678966789,0.501124996309963
43,-11310.26870967742,-16.082175290322578,34.75184838709677,34.89465161290323,16.574570967741934,16.99021935483871,2.8229054838709677,2.8471880645161294,1.9215290322580645,1.5825854838709676,2.652618387096774,2.8978183870967746,1.585340322580645,0.004935483870967742,0.03019354838709678,0.7747726451612903
44,-11625.672780569517,-41.278295643216076,32.71374304857622,35.65865008375209,18.00076097152429,19.723741038525965,2.815540318257956,2.8571845728643215,1.9344461976549414,1.5938884924623116,3.093342579564489,2.9892766331658285,1.5653068174204356,0.00017755443886097153,0.03287102177554439,0.5498543618090451
45,-11634.39715496368,-50.084478171912835,26.69621888619855,28.371645520581115,12.495339104116221,15.096492978208232,2.8280180024213073,2.8696090799031473,1.9473969249394671,1.5914726997578692,3.0984563922518165,2.952866900726392,1.5698121307506052,0.0039576271186440685,0.03429782082324456,0.54384700968523
46,-11583.075390625,-19.5877917265625,31.686160156249997,31.47390703125,15.2204109375,15.067651484375,2.817401796875,2.8419646875,1.9127468750000003,1.59520296875,3.0797547656249997,2.788932421875,1.7266017968749998,0.0028906250000000004,0.026593750000000006,0.6694436953125
47,-11645.2254491018,-59.9832237724551,31.129985029940112,30.329360479041924,13.374654790419163,10.62525880239521,2.8202685628742516,2.9492283233532937,2.0243819760479047,1.5877956287425148,3.0911337125748495,4.5440047904191605,5.454824431137725,0.0025808383233532936,0.02779041916167666,0.4342638203592815
48,-11597.135904255318,-43.176514473404254,34.82907819148935,33.279727127659584,16.92409840425532,14.518012234042553,2.8174435638297872,2.8762581914893612,1.9527508510638298,1.5855373936170212,3.0830294680851065,2.900908191489362,1.5723691489361697,0.0012074468085106383,0.034281914893617024,0.566071675531915
49,-11633.341337209302,-45.723241610697684,30.011713255813955,31.449372441860465,17.385287674418606,17.754457093023255,2.8095126627906972,2.8830156976744186,1.9715535813953486,1.5955162674418606,3.104901058139535,2.929947965116279,1.5647140930232557,0.0018500000000000003,0.035368604651162795,0.5117458906976744
50,-11632.638235294116,-50.91787386877827,31.424089140271494,31.572831221719458,13.227848144796381,13.23996823529412,2.8230417194570134,2.8976427601809953,1.9656745248868777,1.5896611312217195,3.100318099547512,1.9917856108597285,2.4784185520361994,0.0022171945701357472,0.02124886877828054,0.45913855656108593
51,-11585.639523809523,-45.908361335238105,32.46342857142857,32.87538,15.263469523809523,15.601557142857141,2.8106738095238093,2.8573578095238092,1.9429274285714289,1.5886237142857143,3.087929714285714,2.8916441904761903,1.5715733333333335,0.002933333333333334,0.032314285714285726,0.5477631714285713
52,-11710.597292559409,-72.10582107518505,26.910273782625627,25.480353330736268,8.5902959602649,5.404076361511493,2.814165952473705,2.8524282898324893,1.896616630307752,1.5840992832099727,3.084811005064277,5.759938811842618,6.217483447604207,0.0006984807167900273,0.00016984807167900274,0.3170752473704713
53,-11636.166796407186,-46.978684592814375,28.793997904191617,29.041248203592815,9.841482185628742,10.152299520958085,2.813304371257485,2.808757155688623,1.8659579341317363,1.5900808982035926,3.0905638622754488,2.762592904191617,1.5738847005988026,0.001631736526946108,0.00854191616766467,0.4707439461077844
54,-11678.646736596735,-48.47153156876457,28.847832400932397,27.33487738927739,13.895497226107228,11.399775407925409,2.8098214685314686,2.82528337995338,1.8872699067599068,1.6000385081585082,3.102518904428904,2.7078250815850815,1.676189696969697,0.0013752913752913757,0.006913752913752914,0.494954648018648
55,-11613.006170212766,-33.448573863829786,35.600447234042555,35.88634425531915,20.614587234042553,20.617546808510635,2.822034,2.8725210638297876,1.9518481702127664,1.5921525106382979,3.094373659574468,2.931837021276596,1.5662057872340427,0.0016808510638297875,0.03455319148936171,0.5265508
56,-11596.542808219177,-34.7379397260274,32.2634493150685,32.208730821917804,14.313867602739728,14.240571164383564,2.8251830136986302,2.878743835616438,1.9572676027397262,1.5866921917808219,3.074120205479452,2.864289520547945,1.5612931506849315,0.0029931506849315073,0.03334246575342466,0.5729691027397261
57,-11612.178191489362,-43.359162514106394,37.11290595744682,35.24250872340425,18.533281276595748,16.16492638297872,2.795025723404256,2.879318893617021,1.9665154042553197,1.5816112765957449,3.1058441063829783,2.8216951914893613,1.556877574468085,0.00020851063829787232,0.032274468085106395,0.5683686382978724
58,-11601.044101123596,-36.47553792134831,35.28479943820225,33.26366011235955,19.932617415730338,19.238024719101126,2.813473651685393,2.866711179775281,1.9398347752808986,1.588519831460674,3.092481685393259,2.949693202247191,1.5673719662921348,0.000651685393258427,0.03396067415730338,0.567504786516854
59,-11674.425638051045,-54.949875039443164,26.91126256767208,25.249243232791958,8.115828847641145,9.687451832946634,2.816462915699923,2.8671351662799696,1.9479279891724675,1.5846167130703788,3.1237342304717712,2.8220785692188706,1.5579120804331013,0.000834493426140758,0.030423047177107504,0.4119306264501159
60,-11641.618534190928,-48.004967763710226,26.00342748815166,25.039532329045368,12.80846970209885,7.834749783344617,2.803837180094787,2.953182779282329,2.0568907075152336,1.597170714285714,3.105320199729181,2.8933233378469874,1.566355883547732,0.0008303994583615438,0.03709614082599864,0.3727973534190928
61,-11706.159104215456,-62.295672320257616,28.120338524590167,25.198418676814985,8.197308823185011,7.953027195550351,2.811393026932084,2.932640474238876,2.009537359484778,1.6002544320843093,3.1094977868852456,4.356649560889929,5.465228425058548,0.0028138173302107734,0.01523419203747073,0.35722136416861827
62,-11639.037737041717,-64.41248095208597,31.234775726927943,33.86625145385588,16.699505689001267,18.407920733249053,2.813654399494311,2.8768295195954487,1.9568765739570169,1.5991065865992413,3.1109365233881157,2.8041268900126424,1.5748903034134007,0.001288242730720607,0.03582427307206068,0.4972623021491782
63,-11569.14898989899,-25.21401250505051,33.35391616161617,33.23253838383838,17.433342424242426,16.87967474747475,2.8269506060606053,2.8726609090909085,1.9483067676767676,1.5833234343434344,3.0610889898989897,2.941861212121213,1.5680801010101006,0.0034242424242424247,0.03231313131313133,0.6568695353535355
64,-11546.044233576642,-27.59828958394161,34.64565693430657,35.49164379562044,18.308818248175182,19.052601459854014,2.8234318978102193,2.84337700729927,1.9090705109489052,1.5922066423357664,3.080033941605839,2.959860437956204,1.5714429927007298,0.0033430656934306576,0.016313868613138688,0.5816595766423358
65,-11639.656430288464,-51.05674088822116,31.210593870192305,27.299318389423075,18.65921213942308,15.465203365384617,2.808784579326923,2.8827951201923074,1.9725645432692305,1.5928762860576922,3.1043057331730775,2.878836021634615,1.570609591346154,0.0012067307692307692,0.03444471153846155,0.5209719927884616
66,-11626.695990566037,-37.96572549056604,33.005581603773585,33.66114245283019,15.215261320754717,15.132500943396225,2.822797641509434,2.8967650471698114,1.9796786320754716,1.5869781132075471,3.0887786792452827,2.780255801886793,1.5731825471698115,0.0021037735849056606,0.035641509433962264,0.5172875801886793
67,-11639.025496277916,-40.84072572456576,34.5471534739454,33.35600868486352,18.255265260545904,14.94411724565757,2.816663014888337,2.8795677047146397,1.9631222208436723,1.5947084739454096,3.1050504590570718,2.8928101240694786,1.562209416873449,0.0021724565756823825,0.03515260545905708,0.5195006240694788
68,-11580.972680412373,-48.24966351546391,35.04460824742268,36.632342268041235,19.56382680412371,20.35498041237113,2.8191129896907214,2.874403195876289,1.951922474226804,1.584858762886598,3.0766577319587625,2.804790412371134,1.5646841237113402,0.001927835051546392,0.0331237113402062,0.5291761855670104
69,-11607.112867647058,-23.340764182401962,35.76055000000001,36.15885710784313,17.18913112745098,16.728127450980395,2.810472794117647,2.8913566911764708,1.9713030637254905,1.5865854166666664,3.0962537990196077,2.879107671568628,1.5765811274509807,0.0015024509803921574,0.03288235294117648,0.6775754068627451
70,-11671.399116607774,-46.79883020848057,28.84299752650177,28.81295265017668,10.153764346289751,10.205094770318022,2.8069126855123674,2.8727709540636037,1.9458565017667842,1.6030879151943462,3.1228383392226147,2.817071660777385,1.5794351590106006,0.0018727915194346292,0.012434628975265016,0.44701587985865726
71,-11644.194983552632,-65.75770852138157,31.740380592105268,29.217639309210522,18.685620888157896,15.577848026315792,2.8201109375,2.862430263157895,1.9443642269736843,1.5859152631578948,3.1002519407894735,2.965217697368421,1.5707767763157896,0.0014029605263157895,0.03403453947368422,0.44099355427631587
72,-11657.429004854368,-33.23642641893204,33.277788106796116,33.415493932038835,16.654145631067962,16.904516262135925,2.821728058252427,2.8605189077669904,1.9333165776699026,1.598946917475728,3.0981656796116503,2.7721695631067957,1.5801613834951456,0.002283980582524272,0.036060679611650485,0.5262098422330097
73,-11561.702314814816,-20.978115345370377,35.292795370370364,35.315028703703696,17.84358611111111,17.88770462962963,2.8172207407407406,2.8756192592592593,1.9514756481481483,1.5822988888888891,3.067754444444444,2.902196111111112,1.565547314814815,0.004648148148148148,0.033148148148148156,0.6448648055555553
74,-11641.595829750644,-54.320095288048144,25.569551590713672,25.779514359415305,10.144792355975925,12.14075709372313,2.818976096302666,2.868485872742906,1.9475197936371451,1.5937777730008598,3.1110241014617372,2.903982347377472,1.5505928976784178,0.000835769561478934,0.034671539122957874,0.4502930283748925
