0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_activesite4,dist_activesite5,dist_activesite6,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,sasaSer,sasaLig
15,-11652.259234828496,-52.37747124485489,32.75929841688655,31.686875725593666,30.79182691292876,28.235573614775717,32.129085224274405,32.66314986807388,2.8121939841688652,1.5877324538258575,3.1050050131926117,0.0006649076517150396,0.4796258839050132
16,-11689.930891238671,-51.13362717211481,29.10841586102719,28.806127190332322,27.530329305135954,27.391794712990936,29.918153021148033,30.223954531722054,2.8212616918429,1.604049425981873,3.1066675830815713,0.001649546827794562,0.4090072703927493
17,-11437.071666666665,-8.744132083333334,28.26099583333333,28.3216,26.7792875,26.43509166666667,27.893283333333333,29.811287500000002,2.818050833333333,1.5787612500000001,2.9866120833333327,0.007833333333333333,0.74020325
18,-11658.824386536371,-53.686800854408254,13.2945111834962,12.11168957654723,16.687786742671012,17.47898711183496,12.011499131378935,8.448155960912052,2.784149728555917,1.5946328881650382,3.0543766666666667,0.00018023887079261674,0.44964800542888167
19,-11637.854772727274,-28.944163958181818,27.667252727272732,27.414676363636367,24.775658181818184,24.54662727272727,28.64125727272727,30.983002272727273,2.8109919090909092,1.5807129999999998,3.085708000000001,0.0007318181818181818,0.5663855409090909
20,-11678.160081743868,-47.1314650653951,22.19301226158038,19.25350136239782,25.064448773841963,22.85219754768392,21.043472479564034,18.00294523160763,2.822767792915531,1.598357479564033,3.1012818528610357,0.009132152588555858,0.4721642261580381
21,-11570.753378378378,-25.55151497297297,35.35526351351352,35.18037702702702,35.181443243243244,34.90716351351352,35.551120270270275,35.73959324324324,2.811804189189189,1.5835602702702702,3.052235540540541,0.0024324324324324323,0.5642901621621621
22,-11660.314374555792,-48.71401795380242,24.61629491826581,27.55682839374555,26.747847050461974,29.1259276119403,25.88836563610519,27.14619296375266,2.827096801705757,1.5956783262260128,3.118857981520967,0.0016002132196162046,0.36952593710021325
23,-11591.196655290105,-33.00344265529011,25.121715358361776,24.000278156996586,27.63560443686007,26.678833447098974,27.0862204778157,24.629027645051192,2.808642730375426,1.5712097610921503,3.0440540614334473,0.0010204778156996587,0.5470315392491468
24,-11658.731313755796,-53.49249749304483,11.997054544049458,9.178229814528594,16.8061327820711,16.45760741885626,12.649789335394129,7.959137465224112,2.807365115919629,1.5900396908809895,3.084847774343122,0.0003384853168469861,0.4202996476043276
