0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser133,dist_Ser133_2,dist_Ser133_3,dist_Ser133_to_His,dist_His129_Asp,dist_His129_Asp2,dist_His129_Glu,dist_His129_Glu2,sasaSer,sasaSer133,sasaLig
37,-11677.151623931624,-39.91320008119658,17.596662820512815,19.47975235042735,17.962830769230766,2.821242051282051,1.6026419017094016,3.1293766666666665,6.19997155982906,5.771132905982905,8.404521816239317,5.056520683760684,4.696443824786324,6.024779978632479,1.8264576709401708,3.6568625641025636,0.008132478632478632,0.07505555555555554,0.43146437179487174
38,-11695.600907534246,-49.392148339640414,21.099506249999997,20.658247688356163,19.597990753424654,2.7969196746575338,1.6046213869863013,3.13085477739726,9.73322484589041,7.998076969178082,7.902628878424657,4.749189905821917,5.452190171232877,3.8143080222602745,2.1759694777397263,1.884655393835616,0.06156678082191782,3.424657534246575e-05,0.4565949863013699
39,-11512.96411764706,-17.89446831617647,25.60253823529412,24.909372058823536,26.53913382352941,2.7936061764705875,1.581678088235294,3.0576320588235295,14.417283823529411,15.337670588235293,14.597407794117647,4.94745955882353,3.6184695588235294,1.600787205882353,4.123711617647058,4.810565588235296,0.05333823529411764,0.0022500000000000003,0.6318620735294118
40,-11692.329163346612,-41.862092229747674,24.405297078353254,21.15092337317397,28.28397994687915,2.8247870385126155,1.591836401062417,3.1010299203187253,13.745341779548474,18.03015791500664,16.467637875166,4.573759867197875,5.484372974767597,3.8831941434262944,1.7366820318725098,2.273714037184595,0.030393094289508635,2.3904382470119523e-05,0.5328715869853917
41,-11705.50441747573,-51.6792163342233,22.19181860841424,21.96483009708738,19.790195388349517,2.832908665048544,1.6047545226537219,3.116777087378641,11.541440016181229,8.692392427184467,7.165982394822007,4.53011604368932,5.9182693284789645,4.686871998381877,1.6935283252427182,2.165422977346278,0.03527022653721683,1.2944983818770227e-05,0.46973519498381877
42,-11702.300075376883,-35.65926775025126,21.32611557788945,18.284938819095476,22.47915665829146,2.7986384673366835,1.5914370603015073,3.1110536683417083,10.090094924623115,10.589367324120603,8.326454987437184,4.971216834170853,5.486530942211055,3.9070170351758793,2.117469497487437,1.9480243592964825,0.059327889447236194,3.64321608040201e-05,0.5237197613065327
43,-11675.453722713864,-48.946032747492616,20.968206666666667,19.994693038348085,25.518382654867253,2.8046890973451326,1.5896045309734512,3.092393103244838,12.165378843657816,16.7859885899705,16.77933256047198,4.472512271386431,3.6424337994100298,4.535011150442478,2.0566895280235986,2.0733525604719762,0.0017970501474926259,0.009322123893805307,0.4528767687315634
44,-11703.147276154568,-49.552400295947216,19.055539396795474,20.08785381715363,20.887401413760603,2.833772346842601,1.5918245428840716,3.104125249764373,7.635404307257305,9.41421041470311,10.800648925541942,3.903841206409048,5.754092657869933,4.3795317247879355,1.597792478793591,2.268331753063148,0.0434995287464656,0.006950989632422245,0.48158337417530633
45,-11718.97789606035,-53.035926878122375,23.779750922045267,20.183787887678122,25.306002472757754,2.84062154233026,1.5932708088851633,3.120513101424979,12.922511127409892,15.977803340318525,14.616928851634531,4.800072552388935,4.438384367141659,2.5565303017602687,2.451292217099748,4.318984388097234,0.04954652137468566,0.07216429170159262,0.4118277388935457
46,-11676.028834224599,-50.8417867486631,17.60774663101604,16.10423625668449,17.879662887700533,2.828407807486631,1.6077833903743315,3.1249733155080213,6.112566855614973,7.24538335828877,6.659311475935828,4.474403989304813,5.4457774331550794,3.970859540106952,1.7718301925133693,2.189946395721925,0.032503743315508024,0.00034545454545454555,0.4604802192513369
47,-11691.243674418603,-40.70012074290698,20.13972720930233,17.665247558139534,21.466491627906976,2.8152530581395347,1.6020797093023256,3.1241472441860467,9.697610127906977,9.845213709302325,6.966453627906977,4.697871790697675,5.867275279069767,4.367954941860465,1.7667270930232557,2.4851950813953487,0.04116976744186046,7.093023255813953e-05,0.4813583744186047
48,-11695.019415855357,-54.94336300041724,24.24677705146036,21.762555771905422,25.31948011126565,2.7953101390820585,1.5956778720445064,3.116019360222531,14.269506675938805,14.523387065368565,11.516537037552155,4.61800264255911,5.7588835465924895,4.283837037552155,2.456671863699583,1.8551080806675937,0.05817802503477052,0.0018887343532684286,0.4579262155771906
