0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser133,dist_Ser133_2,dist_Ser133_3,dist_Ser133_to_His,dist_His129_Asp,dist_His129_Asp2,sasaSer,sasaSer133,sasaLig
83,-11613.707555147059,-14.104511363051472,22.190345772058823,22.56947757352941,21.529742647058825,2.7999814705882358,1.5863054963235292,3.0895033088235295,12.411413088235292,10.98450606617647,10.675993768382355,3.4745629227941177,4.667924981617648,3.2076088419117648,0.0006654411764705883,0.026095588235294117,0.5665885165441177
84,-11634.792833988213,-54.386928778487224,23.031487180746563,19.909782023575637,24.30013379174853,2.7774691306483303,1.5846652652259334,3.091520785854617,12.490658998035363,15.556384071709234,13.028621296660118,4.079362917485265,1.5642976424361492,3.0015186640471514,3.536345776031435e-05,0.07577946954813358,0.48335469155206284
85,-11627.483304721027,-34.299558746781116,26.519064377682405,24.236806008583695,24.95758025751073,2.816498626609442,1.5799664806866955,3.0732100000000004,14.121182274678112,13.59275931330472,10.684345665236053,3.3435946781115873,1.774842703862661,3.087589442060086,0.0015236051502145929,0.0192961373390558,0.5168309356223176
86,-11641.833000000002,-48.63415874324325,21.370892702702708,22.830153783783782,17.71799594594595,2.8099271621621624,1.583528027027027,3.0679773243243247,10.34822889189189,6.269450567567568,7.056571405405406,4.165163135135135,1.7136025945945945,3.0944368378378377,0.0022378378378378385,0.01516216216216216,0.4967707
87,-11652.626917339969,-58.91981580360471,20.229360472343068,21.1555702921069,18.83073884400249,2.8163487383467998,1.5921933685518954,3.1022373151025486,8.492519987569919,8.49426073337477,10.05271298943443,3.87317579863269,2.492581379738969,1.6417514356743315,0.012918582970789313,0.005039154754505904,0.48819253387197015
88,-11671.46089991929,-61.87457699543987,17.314744834543983,20.39530702179177,17.39472300242131,2.783886573849879,1.5754003995157386,3.073302142857143,5.102996937046004,7.578564229217112,10.030140230024214,4.338231884584342,2.300533559322034,1.790906787732042,0.0001404358353510896,0.10283454398708636,0.3816650447941889
89,-11662.195615114235,-37.679039559604576,23.52997908611599,20.34096344463972,25.388929789103695,2.8216438488576454,1.5849882864674871,3.075797855887522,11.947178971880492,14.742586441124777,12.572907495606326,4.554223769771529,3.0150771089630934,1.4924335500878736,0.003320738137082601,0.029720562390158176,0.45145350527240774
90,-11665.269310000001,-40.346125400000005,18.7251356,16.265375499999998,19.3569836,2.81540357,1.5807297100000002,3.07563799,6.9402063,8.139075799999999,6.88359616,4.57044045,1.5692543799999998,2.82562279,0.0039580000000000014,0.000522,0.4765344140000001
91,-11668.520222482437,-52.75532039355972,23.376756947697114,23.597999570647936,23.1234818501171,2.7982169476971115,1.5833510031225604,3.0828379352068693,12.809608103044496,14.70671119047619,12.64127849726776,4.5194280796252935,1.5502029547228728,3.0720207494145195,0.0007501951600312256,0.030188134270101488,0.4059023173302108
92,-11653.932040816328,-48.41243828035121,23.53362273374466,22.63451537731372,19.624950261034645,2.7560092643569054,1.5746575794969153,3.0512231988609395,13.637721376364498,9.104007631703844,7.510259829140958,3.847813412434742,1.552996511627907,3.1911378690080685,0.000132890365448505,0.0910659705742762,0.41216302752729
93,-11646.949076728499,-51.6690555017285,22.148488954468807,21.58060581787521,19.98002411467116,2.818627129005059,1.5844711172006747,3.097115796795953,10.875614768128163,11.309653849072513,9.053265986509276,5.108186576728499,4.273095012647555,4.2004139586846545,0.03316905564924115,0.07422217537942663,0.44970681956155145
94,-11685.804417040357,-48.58557854334829,20.80523034379671,20.755387070254113,17.901193198804187,2.789281965620329,1.576790582959641,3.0548315246636775,8.976747638266069,5.86597187593423,7.6406991180866966,4.169430986547085,1.5877560313901349,3.0034674813153965,0.0001853512705530643,0.07893124065769805,0.407732312406577
95,-11640.56619501855,-39.400744294170636,21.41626958134605,19.722234605193428,23.52312384737679,2.815979894011659,1.5859238314785375,3.1077930206677262,11.873630498145204,12.792529570747217,11.093678060413353,4.1720646475887655,4.451459364069952,4.183268039215687,0.025907790143084263,0.03223582405935347,0.4639344281928987
96,-11678.274886363635,-67.36417130642633,18.71036951410658,17.106263362068965,18.355474020376175,2.780603342476489,1.5700202194357367,3.0659359130094046,9.793838973354234,6.781656516457679,4.121328957680251,4.179693240595611,2.961063369905956,1.5533743103448274,0.00014968652037617556,0.0430764106583072,0.4011414639498433
97,-11661.38235059761,-42.62220139737052,18.39265816733068,18.993964010624172,19.11518432934927,2.812413094289508,1.5837696281540505,3.1141785922974763,6.941942523240372,9.924393359893758,9.731779362549801,4.663425152722444,3.323635099601594,1.7521276759628153,0.00301859229747676,0.03030411686586986,0.47127210358565735
98,-11621.133971119134,-30.592469558050546,22.405675090252707,22.739618411552346,20.465601083032492,2.813647364620939,1.583203357400722,3.068560324909747,12.048019386281588,10.296111010830325,8.742736750902527,4.210777617328519,3.3801671841155234,2.172041877256318,0.0035956678700361016,0.045859205776173285,0.5241673285198556
99,-11662.907160367722,-45.826468315219614,16.799025025536263,18.70985474974464,15.322170275791626,2.805166302349336,1.5790481307456588,3.0655364249233905,4.8027851787538305,4.908333963227784,7.4105166802860065,4.155874790602656,2.98326253319714,1.5800461184882533,0.0014116445352400412,0.0027231869254341163,0.48260296731358526
100,-11664.349479267117,-41.02114204956605,24.431364030858248,23.329698746383794,21.049551108968178,2.8236490838958535,1.5906152941176472,3.110231128254581,13.80017607521697,11.170796287367407,10.586332266152365,4.872921427193829,4.44285050144648,3.695392700096433,0.03311378977820638,0.08229701060752168,0.48448754387656706
101,-11675.622845433256,-37.58909434192037,18.24965761124122,16.517898594847775,18.82657669789227,2.8101735948477753,1.5949694847775178,3.1049373653395786,7.7886658430913345,7.663165163934426,7.12326,4.605258114754099,3.0852129742388756,1.5691622716627633,0.0009988290398126466,0.001477751756440281,0.44680940866510543
102,-11647.749150179854,-49.49974153754496,20.607094874100717,18.697970278776978,18.967525539568346,2.8086221807553953,1.5879767131294964,3.08570878147482,8.819967504496404,7.687932945143886,4.872488893884892,4.201470337230216,5.097476573741008,4.404176524280575,0.008050359712230216,0.000285521582733813,0.4290182846223022
103,-11643.832720763723,-56.052301649164676,19.050531026252983,18.97134677804296,20.388964677804292,2.79610584725537,1.597800357995227,3.106796348448688,8.116602840095466,12.01507324582339,12.106904725536994,4.6697824582338905,4.944349737470167,3.2837370167064437,0.033589498806682584,0.08779236276849642,0.46349491408114557
104,-11644.009457259159,-39.45881387905925,17.70643631840796,19.22651221166893,18.046809000452285,2.812365373134328,1.583097381275441,3.073121252826775,7.694470271370421,10.354399122568973,11.996526137494344,4.531540583446404,3.435286331976481,4.558547969244686,0.003858887381275441,0.0036404341926729983,0.4500374260515604
105,-11658.16773206751,-52.59100223544304,19.298466244725738,17.918193565400845,21.52565981012658,2.784971065400844,1.581151075949367,3.0633485970464136,8.006751803797469,10.16020762658228,8.871473375527426,3.9658456856540085,1.5521612974683545,2.9756458438818565,9.28270042194093e-05,0.026139240506329115,0.5026781772151898
106,-11624.461223880597,-35.18240643671642,19.813233731343285,17.036219999999997,21.924033134328358,2.7996039104477615,1.5959897313432836,3.115482865671642,8.25916328358209,10.047038955223881,7.60355191044776,4.151510208955224,1.783398985074627,3.1499626268656717,0.0019492537313432836,0.0011014925373134328,0.5200951820895523
107,-11665.203752380954,-52.014874391739674,8.499812082539684,9.830016431746033,8.568141841269842,2.8275297015873013,1.6430370603174604,3.302284273015873,14.871529568253967,13.068765034920634,9.741120749206349,3.251826133333333,1.5935666476190478,3.0050453841269844,0.00013206349206349208,0.10415238095238097,0.41800708634920636
108,-11651.46229347826,-37.02820512717391,23.041831630434782,23.117216195652173,22.853254673913042,2.831619467391304,1.5907898369565217,3.111622858695652,13.833584010869565,15.092433391304347,14.048137478260868,4.810832315217391,3.796180315217392,2.345834804347826,0.04541413043478262,0.07227499999999999,0.4599058782608696
109,-11672.220482529117,-45.015237386023294,24.502785024958403,21.538659400998334,25.033670049916804,2.7824451081530786,1.577133377703827,3.0566227454242934,15.352316755407653,14.476013477537437,11.502867354409316,4.247837437603994,1.8647852911813643,3.3709995673876874,0.0003178036605657238,0.06153910149750416,0.42777670382695504
110,-11643.620078369906,-23.478549034482757,21.36947931034483,21.57339764890282,18.47999373040752,2.8092450470219434,1.5824498746081501,3.0795585109717867,13.858307664576802,11.364282664576804,11.345874608150469,4.349871300940439,1.9112359717868341,2.691135172413793,0.0012131661442006272,0.05736206896551723,0.47398944670846394
111,-11620.93682,-26.695485225200002,22.1233746,21.881369600000003,21.804244599999997,2.8012623399999996,1.5821051399999997,3.07358536,11.711808439999999,12.76886634,12.69157172,4.14963718,2.25913876,3.86434998,0.0015500000000000002,0.021558000000000004,0.5159805839999999
112,-11576.640785714286,-26.618208419285722,18.974887142857142,18.85447142857143,16.665290714285714,2.814454,1.5900755714285713,3.085228357142857,11.604495,11.778874285714284,9.833983071428573,4.5739315000000005,4.589317928571428,4.071366642857143,0.019642857142857142,0.02335,0.5462224714285715
113,-11669.208704710145,-57.99704577264492,21.82799456521739,21.25148016304348,18.76687798913043,2.805977635869565,1.5811541304347823,3.0813290760869565,11.214084130434784,9.895954492753624,9.943556494565216,4.009625371376813,4.152659664855073,5.649450036231884,0.0011684782608695652,0.0003315217391304348,0.43888690307971007
114,-11618.347598039212,-29.945039672843134,24.150418627450982,24.1981568627451,21.766288725490192,2.7972043627450978,1.5784913235294113,3.051487990196079,14.84434568627451,12.81760901960784,13.375969166666664,4.16760593137255,2.9486339215686277,1.5682884313725487,0.0009362745098039216,0.08020098039215685,0.49988158333333327
115,-11641.766529680364,-57.31109218873669,16.38864809741248,16.656621461187218,15.064401369863011,2.8210127701674277,1.5917032420091324,3.121539543378995,5.114098021308981,6.8502547336377475,5.371438371385085,5.427664642313546,4.134869589041097,3.9515083105022826,0.0469041095890411,0.0011232876712328767,0.47641780974124803
116,-11649.68801458671,-46.60806645980551,20.37917811993517,21.321339141004863,17.963843922204216,2.8080049594813614,1.5869122285251216,3.0914415721231765,9.746109586709885,10.119049951377633,11.794725551053485,4.131709100486224,2.9805971961102107,1.5813147649918962,0.00040761750405186387,0.04063209076175041,0.43231518638573746
117,-11637.039274965802,-46.26206448426812,20.542709439124486,17.595871135430915,20.639800820793432,2.805681190150479,1.582109876880985,3.0786244459644325,10.077547975376197,10.794188481532148,7.849341846785225,5.163315047879617,4.221780766073871,5.658821477428181,0.0006716826265389877,0.00021477428180574556,0.4478666484268126
118,-11618.998856304985,-37.004790674486806,16.988530791788857,19.58326715542522,21.45313841642229,2.8053786803519065,1.5840131378299118,3.0958108797653963,6.16023835777126,10.313964780058651,11.568300879765397,4.0637478592375365,1.5893902639296187,2.668749149560117,0.0005454545454545456,0.037196480938416425,0.48557692668621705
119,-11640.333402555909,-39.658950293610225,19.37435623003195,17.030700638977635,20.07890447284345,2.7850453993610222,1.5771494568690096,3.0527345846645364,9.560913961661342,10.548479169329074,7.719457348242813,4.054554840255591,1.629198785942492,2.4953383226837063,0.0003690095846645368,0.0012955271565495206,0.4632978146964856
120,-11685.123528571427,-71.58063746966667,22.409209619047616,18.359713333333335,23.552920571428572,2.8119019857142855,1.5835040571428571,3.092440319047619,12.357986114285715,13.889630985714286,11.12181745238095,3.8875397619047622,1.5719706666666666,3.0437175095238094,0.001155714285714286,0.02443047619047619,0.4141656561904762
121,-11660.208717391304,-43.23009712347826,22.536531739130435,22.203769565217396,18.964411086956517,2.8191067826086953,1.584896652173913,3.073815543478261,11.995472934782608,8.858333108695653,6.275418391304346,5.39556454347826,3.6507179782608694,1.9315107391304347,0.0012543478260869567,0.0417391304347826,0.4372820217391304
122,-11660.664539106147,-55.289004266759775,19.15437374301676,18.1766530726257,19.146435055865922,2.8055789525139665,1.599460251396648,3.1219023882681567,9.55933752793296,6.803569776536313,6.796664553072626,2.9142471229050284,6.131197779329609,4.472254762569832,0.0001717877094972067,0.058231843575418996,0.444134094972067
123,-11647.395260029718,-45.19430606686479,21.210717830609216,21.646575631500745,19.38492912332838,2.813069687964339,1.583861307578009,3.080258632986627,9.897029687964336,7.884907815750372,6.277891456166418,5.398188187221398,2.046842971768202,2.548394591381872,0.008918276374442794,0.026988112927191686,0.4736168692421991
124,-11660.682649219469,-43.81419624885216,23.457852112029386,21.155178741965106,21.538636960514236,2.803456836547291,1.5824189348025712,3.07778430211203,14.303486157024794,13.684793466483013,12.072931115702481,5.123170886134069,5.7462372543618,5.7210416988062445,0.0038636363636363634,0.03071946740128559,0.42849598071625344
125,-11667.33208108108,-55.23513459621621,22.22083054054054,21.863589729729732,20.945481351351347,2.8064185135135133,1.5833034954954954,3.0667188828828826,12.919636171171172,10.488763234234234,7.279376846846846,4.052295477477478,1.6684485225225225,3.058903648648649,0.00210990990990991,0.0780018018018018,0.43783845045045044
126,-11660.342625160461,-49.76589869120668,26.619817458279847,24.0188082156611,24.53426264441592,2.816398055198973,1.5928844223363285,3.0906558664955073,17.255894955070602,16.48860295250321,13.017402394094995,4.4107346148908855,1.5754954428754815,3.132858048780488,0.005725930680359436,0.07292747111681643,0.4673528376123235
127,-11641.952245430812,-32.036037114882504,17.933493472584857,17.988987989556136,17.324089817232377,2.8064911749347257,1.579879347258486,3.055786083550914,7.099634621409921,8.583619582245431,8.171580496083552,3.992988694516971,2.96523817232376,1.5631978067885117,0.0015718015665796346,0.00512532637075718,0.5095366945169713
