0,currentEnergy,Binding Energy,dist_activesite,dist_activesite2,dist_activesite3,dist_Ser_to_His,dist_His_Asp,dist_His_Asp2,dist_Ser133,dist_Ser133_2,dist_Ser133_3,dist_Ser133_to_His,dist_His_Glu,dist_His_Glu2,sasaSer,sasaSer133,sasaLig
92,-11544.018333333333,-31.914999775,22.848381944444444,24.540154166666667,23.707906944444442,2.8247287500000002,1.58148125,3.051701527777778,12.319197361111113,14.27983,15.301503333333333,4.522893194444444,2.3014272222222223,2.975329861111111,0.011875,0.006222222222222222,0.542134486111111
93,-11538.404444444446,-21.43568938888889,22.89220277777778,24.12351111111111,21.154468055555554,2.829644305555556,1.5863993055555554,3.0522163888888896,11.594466666666667,9.815290138888889,10.822979999999998,4.2273668055555556,1.627242777777778,2.478130694444444,0.011986111111111109,0.004958333333333333,0.6179155277777777
94,-11328.683529411765,-17.26021988235294,22.040664705882353,23.175329411764707,20.617158823529415,2.8310664705882354,1.587034117647059,2.9594288235294113,10.39295411764706,9.42780294117647,9.02988411764706,4.922532352941176,4.471427058823529,3.750072941176471,0.02111764705882353,0.006411764705882353,0.6862386470588235
95,-11531.62904109589,-12.770040478082192,26.037886301369866,25.28475479452055,27.687950684931504,2.8205280821917813,1.5788854794520548,3.0501960273972606,14.819024657534245,16.987942328767122,16.04978383561644,4.10824808219178,2.7316886301369863,3.1891394520547944,0.007821917808219178,0.011232876712328768,0.6590837397260274
96,-11530.71670886076,-3.9775842096202525,27.243765822784802,26.948960759493666,27.764906329113924,2.8286258227848107,1.584383924050633,3.0610655696202533,15.850426075949366,16.56366088607595,16.088094303797472,4.296689240506329,1.9418467088607598,2.855075443037975,0.011405063291139243,0.007468354430379747,0.7135229367088608
97,-11501.700434782611,-21.118805869565218,21.650747826086956,21.776810869565217,20.870363043478257,2.8309378260869567,1.577173043478261,3.0203443478260867,10.16450543478261,9.894150217391303,9.824926086956523,5.067775,2.6355563043478263,1.8158463043478263,0.010565217391304348,0.04695652173913043,0.6216969565217392
98,-11517.00646153846,-1.8216729123076925,25.355335384615383,24.72564769230769,25.90075384615385,2.829442769230769,1.5841606153846155,3.043220461538462,15.048876,15.651824153846155,15.070183692307692,4.179828,1.6102007692307692,2.49748,0.012876923076923076,0.004353846153846154,0.7342381384615385
99,-11574.466516853932,-39.34001908988764,23.055280898876404,21.46244606741573,21.121866292134833,2.8230277528089887,1.5811267415730337,3.067319550561798,10.51547966292135,9.893513820224719,7.069598876404495,4.230584494382022,2.0497547191011236,2.047966629213483,0.006730337078651686,0.001258426966292135,0.5388630898876405
100,-11569.1922,-29.703112170000004,20.612028000000006,21.906072999999992,19.06006,2.818731800000001,1.5822828000000004,3.065833600000001,10.061945200000002,10.789647400000002,10.760946900000004,4.8594387,4.221230500000001,4.8815763,0.0058000000000000005,0.024330000000000004,0.5272831200000001
101,-11549.291594202896,-37.69928040579711,22.35955072463769,20.845836231884064,22.220911594202907,2.8243530434782613,1.5841563768115938,3.051736086956523,11.931286231884064,12.678641884057972,10.879255507246377,4.511497101449277,3.8234089855072466,4.7229165217391325,0.011478260869565219,0.0024202898550724637,0.6018071594202901
102,-11512.422,-8.234252833333334,21.699466666666673,22.854758333333336,21.433186666666657,2.8298218333333343,1.585773,3.034960499999999,10.878869166666666,10.6881315,10.984179,4.417254000000001,4.684141666666666,4.826493000000001,0.011333333333333334,0.007633333333333334,0.6858153000000001
103,-11587.026355140186,-51.3299514953271,20.189194392523365,18.146678504672895,20.945167289719624,2.8155316822429906,1.579940747663551,3.066777383177571,8.28847018691589,9.550089999999999,7.73484168224299,4.138405514018692,1.9940120560747656,2.7377475700934584,0.004224299065420562,0.0005420560747663552,0.5059006822429907
104,-11540.838795180724,-3.3925982361445777,26.141331325301202,25.359993975903613,27.617693975903613,2.8276472289156627,1.5786227710843377,3.0478895180722887,15.075003253012047,16.64203048192771,16.04073662650602,4.184217228915664,2.0586427710843376,2.804475421686747,0.009180722891566266,0.010481927710843374,0.6749087108433734
105,-11539.390000000001,-5.059473789772727,26.37191704545455,25.795655681818186,28.553734090909096,2.8248435227272726,1.585386477272727,3.0593903409090912,15.11417238636364,17.521963977272726,17.13070022727273,4.532962840909091,2.0144745454545454,2.6853529545454546,0.008454545454545456,0.0012045454545454545,0.7073735113636364
106,-11493.98716981132,-10.616585773584907,23.23561886792453,23.177796226415097,23.374664150943396,2.826452452830188,1.5835416981132076,3.0372239622641506,12.544893773584906,12.827296415094342,12.345715471698114,4.47569962264151,2.414806981132075,3.01132962264151,0.009811320754716982,0.017226415094339618,0.6871542075471697
107,-11573.483877551022,-24.04706791836735,23.429257142857143,22.077411224489794,24.04706020408163,2.8344158163265303,1.585563673469388,3.0628335714285715,10.888928163265307,12.358187653061222,11.206111734693877,4.315579081632653,2.5719341836734695,2.715778163265306,0.012122448979591836,0.04435714285714285,0.6022224183673468
108,-11528.132087912089,-7.531242182417581,22.054516483516483,22.445126373626376,21.194108791208787,2.8238084615384613,1.5941803296703299,3.0750197802197796,12.048585934065933,11.814628791208794,11.66971912087912,4.550368461538462,5.695629780219781,5.52035945054945,0.008725274725274727,0.0009780219780219782,0.6509605384615383
109,-11536.042222222222,-7.505497228395063,25.332140740740744,25.90657160493827,24.732575308641977,2.822816913580247,1.5831546913580248,3.0633503703703706,14.161814444444447,14.070993333333334,13.974903333333332,3.955438888888889,2.763293580246913,2.496966790123457,0.005530864197530865,0.024592592592592593,0.6824475679012345
110,-11534.973086419752,-2.0553802876543212,25.701153086419755,25.102753086419753,25.700174074074077,2.8294175308641973,1.58227024691358,3.042608395061728,14.868172222222226,14.857848641975309,13.927232098765433,4.584031851851852,2.194229382716049,2.95894925925926,0.01171604938271605,0.0024567901234567903,0.6562641975308642
111,-11521.076875,-6.794897918749999,26.789710937499997,26.7709328125,27.1461734375,2.831208125,1.5844592187500002,3.050854375,15.96756625,16.278493124999997,15.61696921875,4.6082928125,1.6058796875,2.56922265625,0.008484375,0.07373437499999999,0.7023584375
112,-11547.629062499998,-0.445974625,26.64940234375,26.450834374999996,26.725010937500002,2.82698453125,1.5815925000000002,3.0770994531249998,15.617264609374999,15.696924609375,15.44202703125,4.65418234375,2.29395484375,3.19721,0.0084375,0.07440625,0.6855414140625
113,-11524.798730158733,-6.965386079365079,22.54021587301587,22.65319365079365,22.403934920634917,2.835023333333333,1.584736507936508,3.0347628571428573,10.76092,11.275141428571427,10.881171111111112,4.624120317460317,1.7164884126984123,2.591781111111111,0.008666666666666668,0.04347619047619048,0.7050709206349207
114,-11490.312380952382,-9.280851910238095,26.179514285714287,26.26620238095239,26.233026190476192,2.8242747619047615,1.5838792857142858,3.0421511904761904,14.91454642857143,15.009113571428568,14.670512619047619,4.037054047619048,2.2133261904761907,2.8651635714285715,0.009095238095238095,0.009833333333333335,0.6903957619047618
115,-11564.472643678164,-29.67805722183908,22.286187356321843,21.382214942528734,21.51244367816092,2.8248447126436784,1.5875772413793106,3.0628720689655173,11.27918011494253,10.83972701149425,10.086696321839081,4.670895287356321,2.519420689655172,3.027198735632184,0.011402298850574713,0.002172413793103448,0.551961264367816
116,-11545.355161290321,-37.45655483870968,19.52827419354839,19.80439516129033,17.59951129032258,2.8207466129032257,1.5820993548387094,3.0447783870967733,8.435850967741935,8.405226935483872,6.394277741935485,4.716404677419355,1.8316916129032257,2.614055806451613,0.0052258064516129046,0.013435483870967744,0.5616949354838708
117,-11554.39605633803,-16.721996033943658,20.4854323943662,19.992066197183107,21.355192957746482,2.822992676056338,1.5857605633802816,3.0541829577464785,9.838118450704224,11.432912394366197,11.717751830985913,4.465806478873239,1.6876430985915494,2.3358973239436627,0.008183098591549297,0.0008591549295774649,0.6259271126760563
118,-11541.800266666667,-29.66122918173333,20.431681333333337,22.197475999999998,19.35508933333333,2.804530933333333,1.5739753333333333,3.0523681333333337,9.341485866666666,7.752398533333333,9.004385733333333,4.3864132,2.0707633333333333,2.212860133333333,0.00688,0.03448000000000002,0.6171530933333332
119,-11543.432068965518,-3.258010912931035,23.69953448275862,22.829801724137926,24.446075862068966,2.8342654310344826,1.5897593965517243,3.082507586206896,13.153156896551723,14.049859396551726,13.119970000000002,4.664135517241379,2.0342264655172415,2.9715118103448273,0.013681034482758623,0.04666379310344828,0.632760025862069
120,-11548.469411764707,-27.311712113235288,21.32787647058824,21.25235,23.41710588235294,2.8276779411764705,1.5822,3.048666764705882,10.132144558823526,12.866827647058825,12.813017205882353,4.489892647058823,1.8938188235294116,2.2403617647058827,0.00889705882352941,0.011485294117647059,0.5886023676470588
121,-11537.371851851853,-11.946607185185186,25.438258024691365,25.3478,23.955688888888886,2.8170788888888887,1.5837129629629632,3.069163950617284,15.562766666666667,14.072518641975309,13.921244444444445,4.694776296296296,1.5953406172839506,2.470121358024691,0.0104320987654321,0.01165432098765432,0.6299149382716049
122,-11484.128,-15.62525325,20.1195025,20.622435000000003,21.77982,2.8261789999999998,1.5886255000000002,3.02334775,8.54602725,10.61496875,10.848779,4.426443,2.0696120000000002,2.7556975,0.011675,0.007775,0.64074395
123,-11471.922439024389,-20.117372536585364,19.86632195121951,20.899360975609756,21.30147804878049,2.8225646341463415,1.5837902439024392,3.0506770731707316,8.426389268292683,10.757488292682925,10.760311707317072,4.334428536585365,2.5775248780487803,3.3788031707317074,0.009292682926829268,0.010487804878048781,0.6407415609756099
124,-11516.42303030303,-8.633074671212121,24.00484090909091,24.479215151515152,25.123966666666668,2.8389824242424244,1.585272878787879,3.04597696969697,12.431651818181816,13.78976696969697,14.393611363636365,4.738568787878788,4.137342272727274,5.025778636363636,0.0275,0.003318181818181818,0.6844803333333334
125,-11487.286666666667,-3.836920160784314,29.36133333333333,29.4377137254902,28.631535294117647,2.825470980392157,1.5793680392156864,3.0387735294117646,18.75144705882353,18.365696078431373,17.962864705882353,4.023535294117647,1.6058692156862744,2.551596078431372,0.008627450980392156,0.0063921568627451,0.7794059215686274
126,-11545.595942028987,-28.317486159420287,24.215314492753624,25.677569565217397,24.00130869565217,2.8208443478260876,1.5866465217391306,3.0537584057971014,14.206984057971015,14.750049130434782,16.231923188405798,4.759174782608695,1.6612836231884056,2.355467681159419,0.008565217391304348,0.00034782608695652176,0.5965743188405799
127,-11512.232452830187,-11.37893013207547,24.360400000000002,23.847100000000005,23.93414905660377,2.8301196226415093,1.5849111320754716,3.0397964150943393,13.112706415094342,13.196689622641511,12.102971320754717,4.252052264150943,1.8452701886792455,2.7605628301886793,0.01437735849056604,0.0058679245283018875,0.6844326226415094
