0	1.760400
1	3.722406
2	4.560296
3	4.285430
4	5.385397
5	3.615772
6	4.639321
7	3.556559
8	4.052713
9	1.985600
10	2.124453
11	3.491087
12	1.820469
13	2.452650
14	4.528629
15	1.686210
16	1.977146
17	1.860484
18	2.296564
19	1.728728
20	2.138809
21	4.660685
22	3.760666
23	3.179499
24	1.952026
25	3.311842
26	4.757194
27	3.832517
28	6.143371
29	1.941391
30	3.763031
31	4.248542
32	4.492550
33	4.181769
34	4.174051
35	3.585806
36	3.907875
37	4.393175
38	4.505506
39	4.106092
40	3.126486
41	4.343362
42	2.321595
43	3.513801
44	2.482780
45	2.082164
46	2.620189
47	2.073959
48	3.695753
49	3.143184
50	3.700461
51	2.512807
52	2.113715
53	1.688460
54	2.078001
55	1.801054
56	1.721452
57	4.431715
58	4.494019
59	2.052999
60	3.497156
61	2.206106
62	2.974173
63	2.909069
64	4.649150
65	4.944503
66	3.373708
67	4.679594
68	5.276079
69	3.376938
70	2.157082
71	4.676087
72	3.616310
73	4.499310
74	3.216227
75	3.055306
76	3.691545
77	3.983731
78	3.162690
79	4.335551
80	3.230679
81	3.716837
82	3.537358
83	3.811525
84	2.350870
85	3.689686
86	2.053097
87	4.861901
88	2.053484
89	2.303499
90	2.101193
91	1.944764
92	2.539310
93	3.110982
94	4.886490
95	4.821187
96	2.225533
97	4.829133
98	4.131464
99	5.652279
100	3.257267
101	2.031966
102	4.568260
103	2.074726
104	1.936728
105	2.258978
106	3.930409
107	1.967457
108	1.972938
109	2.074347
110	1.850025
111	1.871095
112	2.199887
113	1.907379
114	3.969701
115	3.690477
116	3.838779
117	2.032090
118	5.588925
119	2.140768
120	2.220114
121	5.417340
122	1.987185
123	2.070892
124	1.899394
125	2.122594
126	2.921814
127	2.030493
128	3.269388
129	3.263407
130	4.058003
131	4.346563
132	3.481793
133	3.960820
134	4.144985
135	5.241164
136	4.402204
137	2.608947
138	2.619790
139	5.218103
140	3.662895
141	2.945678
142	3.843453
143	2.131595
144	4.244536
145	3.600722
146	2.254819
147	2.115515
148	1.789555
149	5.885729
150	4.337490
151	2.065431
152	3.418494
153	2.122927
154	2.428271
155	3.731678
156	3.027689
157	1.855263
158	4.124923
159	2.274509
160	1.843939
161	1.800055
162	3.626015
163	2.055575
164	3.750785
165	2.721248
166	1.775751
167	1.787206
168	1.909265
169	5.956936
170	1.945278
171	5.232370
172	4.087224
173	1.827593
174	2.038849
175	3.847326
176	3.610806
177	2.395596
178	4.069164
179	3.464880
180	5.184207
181	1.818653
182	2.069153
183	3.513913
184	1.929609
185	4.024578
186	4.840609
187	4.957201
188	4.511254
189	3.786054
190	4.249023
191	3.782780
192	1.869597
193	3.116302
194	4.026437
195	4.942224
196	3.459913
197	3.414293
198	3.982299
199	4.597230
200	4.018793
201	1.954713
202	1.999626
203	4.641527
204	2.333966
205	3.221099
206	3.574202
207	4.210185
208	2.081970
209	3.257312
210	4.170289
211	2.074342
212	2.355020
213	4.491149
214	2.141052
215	1.904127
216	2.133214
217	4.245633
218	2.159006
219	4.644148
220	1.854858
221	2.024992
222	5.402758
223	4.123600
224	1.871123
225	3.056615
226	1.854426
227	4.537721
228	3.824449
229	4.479753
230	4.484831
231	1.732656
232	2.938198
233	2.792794
234	1.900817
235	1.891057
236	1.951664
237	4.866066
238	3.366853
239	2.827099
240	2.997233
241	2.114145
242	1.879813
243	3.972376
244	4.936893
245	4.602967
246	2.124098
247	3.569451
248	2.059733
249	3.925581
250	3.671662
251	5.253999
252	1.860406
253	2.025958
254	4.800562
255	1.831311
256	3.971977
257	3.404954
258	5.136662
259	1.768785
260	1.848973
261	2.027141
262	5.069559
263	1.958724
264	3.368249
265	3.686450
266	1.972537
267	1.953821
268	2.344822
269	1.887087
270	3.998322
271	2.139865
272	2.049634
273	2.879304
274	4.794680
275	3.201563
276	5.077263
277	1.939949
278	2.092321
279	1.989301
280	4.323806
281	2.778306
282	1.903705
283	1.893805
284	2.335019
285	2.231436
286	2.179313
287	3.717376
288	3.192832
289	2.001400
290	1.822226
291	4.145129
292	3.755483
293	1.939644
294	1.854642
295	2.109072
296	2.009971
297	1.933960
298	2.236476
299	4.228405
300	1.961887
301	4.101828
302	1.855856
303	2.201228
304	2.639751
305	3.870620
306	1.895600
307	2.369409
308	1.726988
309	2.180832
310	3.224291
311	2.656428
312	2.373206
313	3.527748
314	1.988822
315	2.957129
316	3.372517
317	3.386020
318	4.247188
319	3.550521
320	3.537568
321	4.097281
322	1.871336
323	4.149906
324	4.287804
325	4.923494
326	3.115013
327	3.518786
328	2.017374
329	5.160859
330	1.742328
331	2.121850
332	5.087144
333	1.719572
334	1.883882
335	2.040927
336	1.910860
337	1.817823
338	1.928063
339	5.048320
340	3.539197
341	1.981761
342	1.983733
343	1.907673
344	4.015214
345	2.166313
346	2.363240
347	3.963119
348	5.416537
349	4.511357
350	5.191884
351	3.831574
352	4.201409
353	3.436365
354	3.771325
355	2.288618
356	2.049217
357	4.099818
358	2.125140
359	4.771279
360	2.024502
361	1.958651
362	3.179095
363	3.630180
364	4.607615
365	4.107478
366	5.177541
367	5.304685
368	3.776093
369	4.728234
370	3.955115
371	2.652208
372	4.301714
373	2.127347
374	3.994076
375	3.993021
376	5.041152
377	5.021817
378	2.159077
379	5.225514
380	2.041294
381	2.381363
382	4.902174
383	3.582711
384	2.115655
385	3.876147
386	1.888412
387	3.562042
388	3.621225
389	3.607247
390	4.283793
391	4.327343
392	3.268421
393	4.726532
394	3.247843
395	2.175545
396	1.792036
397	3.504525
398	4.426373
399	1.995490
400	2.099740
401	2.960153
402	5.011842
403	3.891493
404	1.998500
405	1.824121
406	2.168452
407	1.725977
408	1.990804
409	2.105086
410	1.745103
411	2.588904
412	2.010922
413	4.887840
414	3.385673
415	3.830887
416	2.133798
417	1.920207
418	2.134221
419	4.181067
420	2.724225
421	5.092466
422	2.814891
423	2.763818
424	2.102789
425	3.106686
426	1.979216
427	1.817552
428	4.369733
429	1.912509
430	5.214576
431	3.424908
432	3.765235
433	4.162357
434	3.436192
435	3.960238
436	4.978361
437	1.970862
438	4.566344
439	4.576844
440	3.601996
441	3.642099
442	1.824559
443	3.802487
444	2.066519
445	3.733107
446	3.327779
447	3.914513
448	3.404776
449	3.521891
450	1.979649
451	4.411555
452	3.739213
453	4.547417
454	2.549864
455	1.976891
456	1.985269
457	1.875819
458	1.861908
459	1.914809
460	2.034824
461	3.412356
462	2.332791
463	1.880693
464	3.583773
465	2.088003
466	3.883063
467	3.755503
468	3.737527
469	4.302897
470	4.361705
471	3.979876
472	3.710432
473	3.910061
474	3.868045
475	4.270853
476	3.821897
477	4.214866
478	5.049207
479	3.940495
480	4.123374
481	5.471326
482	5.197508
483	3.811979
484	4.625773
485	3.411466
486	3.981068
487	3.689147
488	3.910167
489	3.007558
490	2.579068
491	4.189475
492	3.465056
493	4.456153
494	4.497766
495	3.815023
496	4.227848
497	4.912464
498	4.754375
499	4.430238
500	2.258098
501	3.488224
502	2.953929
503	2.230784
504	4.987368
505	4.186332
506	4.741782
507	4.406338
508	4.205246
509	3.507663
510	4.067723
511	1.989901
512	4.231555
513	3.625000
514	3.748980
515	4.978481
516	5.650667
517	4.087197
518	3.269020
519	4.707975
520	3.489733
521	2.273457
522	3.401856
523	6.651471
524	3.611785
525	2.831586
526	3.632467
527	2.953138
528	4.001315
529	3.498458
530	4.327976
531	4.752157
532	4.574986
533	3.776626
534	2.481335
535	4.047542
536	4.212190
537	4.136742
538	4.059203
539	5.562104
540	5.623250
541	3.738087
542	4.058195
543	3.651745
544	2.018416
545	4.603523
546	3.856958
547	4.842420
548	3.279054
549	4.846235
550	4.150447
551	4.417341
552	1.821675
553	2.099671
554	4.398475
555	3.651426
556	2.008011
557	3.476292
558	2.094968
559	1.949978
560	3.527989
561	4.880143
562	3.790566
563	4.646893
564	2.806633
565	2.200222
566	3.539474
567	3.807323
568	5.237308
569	5.372715
570	4.993965
571	4.258226
572	1.833606
573	3.977036
574	3.752026
575	4.889875
576	3.736015
577	1.982074
578	2.729431
579	2.377476
580	1.882175
581	5.265941
582	2.260288
583	1.824801
584	4.721111
585	4.979421
586	4.506068
587	2.801860
588	1.853702
589	3.167093
590	1.865425
591	2.157150
592	2.062713
593	4.158968
594	3.743115
595	3.415040
596	1.900683
597	1.925849
598	3.231640
599	2.221036
600	4.114219
601	4.437520
602	2.565344
603	3.288252
604	1.930023
605	4.582631
606	1.850135
607	3.436189
608	1.983452
609	2.659977
610	2.103973
611	1.882260
612	1.998672
613	4.467145
614	4.359689
615	4.300559
616	4.209229
617	4.958733
618	1.997047
619	2.758184
620	2.364506
621	3.151081
622	1.772031
623	3.447563
624	4.010461
625	2.111350
626	3.408253
627	3.210018
628	1.916950
629	1.950416
630	2.111539
631	3.925013
632	3.839649
633	3.567912
634	4.676386
635	4.331581
636	4.426587
637	2.228770
638	1.884942
639	1.793010
640	1.820469
641	2.302892
642	1.948077
643	1.923669
644	2.105255
645	1.965959
646	2.149463
647	1.953254
648	1.724125
649	1.760285
650	2.071014
651	1.716653
652	3.352270
653	4.341994
654	3.743727
655	4.272307
656	4.106459
657	3.277042
658	3.720872
659	3.599308
660	5.221273
661	3.480274
662	2.036785
663	3.983679
664	2.211175
665	2.912491
666	4.758098
667	3.835544
668	2.393032
669	3.370014
670	4.515406
671	1.890291
672	2.178508
673	2.613310
674	3.846895
675	2.049512
676	3.132463
677	2.045751
678	3.321763
679	2.138925
680	2.085496
681	4.438841
682	3.386088
683	2.002747
684	4.281005
685	3.374036
686	4.245599
687	3.457820
688	3.602414
689	3.586209
690	3.920317
691	4.666241
692	3.780755
693	5.274892
694	2.386081
695	2.470019
696	2.813986
697	1.952047
698	2.096402
699	4.786785
700	1.974970
701	2.025460
702	1.761730
703	1.987613
704	5.457205
705	2.040417
706	3.591479
707	4.247753
708	3.548714
